source,target,region,anchor
/blog/iq-score-ranges-and-bands/,/blog/abstract-reasoning-tests-explained/,related,Read Abstract Reasoning Tests: How the Items Are Built
/blog/iq-score-ranges-and-bands/,/blog/how-iq-scores-are-calculated/,related,"How an IQ Score Is Calculated: Deviation Scores, Not Raw Right Answers"
/blog/iq-score-ranges-and-bands/,/blog/how-iq-scores-are-calculated/,related,"Read How an IQ Score Is Calculated: Deviation Scores, Not Raw Right Answers"
/blog/iq-score-ranges-and-bands/,/blog/percentiles-and-standard-scores/,related,"Percentile, Standard Score and Raw Score: Three Numbers, Three Meanings"
/blog/iq-score-ranges-and-bands/,/blog/percentiles-and-standard-scores/,related,"Read Percentile, Standard Score and Raw Score: Three Numbers, Three Meanings"
/blog/iq-score-ranges-and-bands/,/blog/reliability-and-validity-in-testing/,related,Reliability and Validity: The Two Questions to Ask Any Test
/blog/iq-score-ranges-and-bands/,/blog/reliability-and-validity-in-testing/,related,Read Reliability and Validity: The Two Questions to Ask Any Test
/blog/iq-score-ranges-and-bands/,/blog/what-iq-tests-actually-measure/,related,"What IQ Tests Actually Measure, and What They Leave Out"
/blog/iq-score-ranges-and-bands/,/blog/what-iq-tests-actually-measure/,related,"Read What IQ Tests Actually Measure, and What They Leave Out"
/blog/iq-score-ranges-and-bands/,/blog/what-the-average-iq-score-means/,related,Why the Average IQ Score Is Always 100
/blog/iq-score-ranges-and-bands/,/blog/what-the-average-iq-score-means/,related,Read Why the Average IQ Score Is Always 100
/blog/is-khmer-hard-to-learn/,/apps/category/language-learning/,body,language learning
/blog/is-khmer-hard-to-learn/,/apps/learn-cambodian-khmer/,body,"Learn Cambodian, Speak Khmer"
/blog/is-khmer-hard-to-learn/,/blog/khmer-greetings-and-honorifics/,body,Khmer greetings and honorifics
/blog/is-khmer-hard-to-learn/,/blog/khmer-script-explained/,body,Khmer script explained
/blog/is-khmer-hard-to-learn/,/blog/khmer-vs-thai-script/,body,Khmer vs Thai script
/blog/is-khmer-hard-to-learn/,/blog/lao-tone-rules/,body,Lao tone rules
/blog/is-khmer-hard-to-learn/,/blog/is-vietnamese-hard-to-learn/,related,Is Vietnamese Hard to Learn for English Speakers?
/blog/is-khmer-hard-to-learn/,/blog/is-vietnamese-hard-to-learn/,related,Read Is Vietnamese Hard to Learn for English Speakers?
/blog/is-khmer-hard-to-learn/,/blog/khmer-phrases-for-cambodia-travel/,related,"Khmer Phrases for Travellers: A Short, Usable List"
/blog/is-khmer-hard-to-learn/,/blog/khmer-phrases-for-cambodia-travel/,related,"Read Khmer Phrases for Travellers: A Short, Usable List"
/blog/is-khmer-hard-to-learn/,/blog/khmer-script-explained/,related,"Khmer Script Explained: Two Series, Stacked Consonants and Four-Sided Vowels"
/blog/is-khmer-hard-to-learn/,/blog/khmer-script-explained/,related,"Read Khmer Script Explained: Two Series, Stacked Consonants and Four-Sided Vowels"
/blog/is-khmer-hard-to-learn/,/blog/khmer-vs-thai-script/,related,"Khmer vs Thai Script: Shared Roots, Different Rules"
/blog/is-khmer-hard-to-learn/,/blog/khmer-vs-thai-script/,related,"Read Khmer vs Thai Script: Shared Roots, Different Rules"
/blog/is-khmer-hard-to-learn/,/blog/learn-khmer-beginners-guide/,related,"Learn Khmer for Beginners: No Tones, One Very Demanding Script"
/blog/is-khmer-hard-to-learn/,/blog/learn-khmer-beginners-guide/,related,"Read Learn Khmer for Beginners: No Tones, One Very Demanding Script"
/blog/is-khmer-hard-to-learn/,/blog/tracing-practice-for-new-scripts/,related,"Tracing Practice: Learning to Write Khmer, Not Just Recognise It"
/blog/is-khmer-hard-to-learn/,/blog/tracing-practice-for-new-scripts/,related,"Read Tracing Practice: Learning to Write Khmer, Not Just Recognise It"
/blog/is-lao-hard-to-learn/,/apps/category/language-learning/,body,language learning
/blog/is-lao-hard-to-learn/,/apps/learn-lao/,body,Learn Lao Language Fast & Easy
/blog/is-lao-hard-to-learn/,/blog/building-a-lao-course-from-scratch/,body,building a Lao course from scratch
/blog/is-lao-hard-to-learn/,/blog/lao-tone-rules/,body,Lao tone rules
/blog/is-lao-hard-to-learn/,/blog/lao-vs-thai-differences/,body,Lao and Thai compared
/blog/is-lao-hard-to-learn/,/blog/building-a-lao-course-from-scratch/,related,Learn Lao App: Building a Course for a Language Most Apps Skip
/blog/is-lao-hard-to-learn/,/blog/building-a-lao-course-from-scratch/,related,Read Learn Lao App: Building a Course for a Language Most Apps Skip
/blog/is-lao-hard-to-learn/,/blog/is-vietnamese-hard-to-learn/,related,Is Vietnamese Hard to Learn for English Speakers?
/blog/is-lao-hard-to-learn/,/blog/is-vietnamese-hard-to-learn/,related,Read Is Vietnamese Hard to Learn for English Speakers?
/blog/is-lao-hard-to-learn/,/blog/lao-numbers-and-prices/,related,"Lao Numbers, Prices and Counting at a Market Stall"
/blog/is-lao-hard-to-learn/,/blog/lao-numbers-and-prices/,related,"Read Lao Numbers, Prices and Counting at a Market Stall"
/blog/is-lao-hard-to-learn/,/blog/lao-tone-rules/,related,"Lao Tone Rules: Consonant Classes, Tone Marks and Vowel Length"
/blog/is-lao-hard-to-learn/,/blog/lao-tone-rules/,related,"Read Lao Tone Rules: Consonant Classes, Tone Marks and Vowel Length"
/blog/is-lao-hard-to-learn/,/blog/lao-vs-thai-differences/,related,Lao and Thai: How Similar Are They Really?
/blog/is-lao-hard-to-learn/,/blog/lao-vs-thai-differences/,related,Read Lao and Thai: How Similar Are They Really?
/blog/is-lao-hard-to-learn/,/blog/learn-lao-beginners-guide/,related,Learn Lao: A Beginner's Guide to a Language Few Apps Teach
/blog/is-lao-hard-to-learn/,/blog/learn-lao-beginners-guide/,related,Read Learn Lao: A Beginner's Guide to a Language Few Apps Teach
/blog/is-malay-easy-to-learn/,/apps/category/language-learning/,body,language learning
/blog/is-malay-easy-to-learn/,/apps/learn-malay/,body,Learn Malay - Bahasa Melayu
/blog/is-malay-easy-to-learn/,/blog/category/language-learning/,body,language learning articles
/blog/is-malay-easy-to-learn/,/blog/is-vietnamese-hard-to-learn/,body,whether Vietnamese is hard to learn
/blog/is-malay-easy-to-learn/,/blog/learn-malay-beginners-guide/,body,beginner's guide
/blog/is-malay-easy-to-learn/,/blog/malay-affixes-guide/,body,affixes guide
/blog/is-malay-easy-to-learn/,/blog/malay-pronunciation-guide/,body,pronunciation guide
/blog/is-malay-easy-to-learn/,/blog/should-i-learn-malay-or-indonesian/,body,Malay or Indonesian
/blog/is-malay-easy-to-learn/,/blog/is-vietnamese-hard-to-learn/,related,Is Vietnamese Hard to Learn for English Speakers?
/blog/is-malay-easy-to-learn/,/blog/is-vietnamese-hard-to-learn/,related,Read Is Vietnamese Hard to Learn for English Speakers?
/blog/is-malay-easy-to-learn/,/blog/learn-malay-beginners-guide/,related,Learn Malay for Beginners: The Easy Start and the Part That Is Not Easy
/blog/is-malay-easy-to-learn/,/blog/learn-malay-beginners-guide/,related,Read Learn Malay for Beginners: The Easy Start and the Part That Is Not Easy
/blog/is-malay-easy-to-learn/,/blog/malay-affixes-guide/,related,"Malay Affixes: meN-, ber-, -kan and -an Without the Jargon"
/blog/is-malay-easy-to-learn/,/blog/malay-affixes-guide/,related,"Read Malay Affixes: meN-, ber-, -kan and -an Without the Jargon"
/blog/is-malay-easy-to-learn/,/blog/malay-reduplication-explained/,related,Malay Reduplication: When Saying It Twice Changes the Meaning
/blog/is-malay-easy-to-learn/,/blog/malay-reduplication-explained/,related,Read Malay Reduplication: When Saying It Twice Changes the Meaning
/blog/is-malay-easy-to-learn/,/blog/malay-vs-indonesian-differences/,related,"Malay vs Indonesian: How Close Are They, Really?"
/blog/is-malay-easy-to-learn/,/blog/malay-vs-indonesian-differences/,related,"Read Malay vs Indonesian: How Close Are They, Really?"
/blog/is-malay-easy-to-learn/,/blog/should-i-learn-malay-or-indonesian/,related,Should You Learn Malay or Indonesian? A Decision Guide
/blog/is-malay-easy-to-learn/,/blog/should-i-learn-malay-or-indonesian/,related,Read Should You Learn Malay or Indonesian? A Decision Guide
/blog/is-marathi-hard-to-learn/,/apps/learn-marathi/,body,Learn Marathi Language Fast
/blog/is-marathi-hard-to-learn/,/blog/category/language-learning/,body,language learning
/blog/is-marathi-hard-to-learn/,/blog/marathi-numbers-and-counting/,body,Marathi numbers 1 to 100
/blog/is-marathi-hard-to-learn/,/blog/marathi-study-plan-first-month/,body,how long it takes to learn Marathi
/blog/is-marathi-hard-to-learn/,/blog/what-is-a-tonal-language/,body,what a tonal language actually is
/blog/is-marathi-hard-to-learn/,/blog/is-vietnamese-hard-to-learn/,related,Is Vietnamese Hard to Learn for English Speakers?
/blog/is-marathi-hard-to-learn/,/blog/is-vietnamese-hard-to-learn/,related,Read Is Vietnamese Hard to Learn for English Speakers?
/blog/is-marathi-hard-to-learn/,/blog/learn-marathi-beginners-guide/,related,Learn Marathi for Beginners: Where to Start and What to Skip
/blog/is-marathi-hard-to-learn/,/blog/learn-marathi-beginners-guide/,related,Read Learn Marathi for Beginners: Where to Start and What to Skip
/blog/is-marathi-hard-to-learn/,/blog/learning-english-from-marathi/,related,Learning English From Marathi: Using a Course in the Other Direction
/blog/is-marathi-hard-to-learn/,/blog/learning-english-from-marathi/,related,Read Learning English From Marathi: Using a Course in the Other Direction
/blog/is-marathi-hard-to-learn/,/blog/marathi-study-plan-first-month/,related,How Long Does It Take to Learn Marathi? Planning a First Month
/blog/is-marathi-hard-to-learn/,/blog/marathi-study-plan-first-month/,related,Read How Long Does It Take to Learn Marathi? Planning a First Month
/blog/is-marathi-hard-to-learn/,/blog/marathi-vs-hindi-differences/,related,"Marathi vs Hindi: Same Script, Different Language"
/blog/is-marathi-hard-to-learn/,/blog/marathi-vs-hindi-differences/,related,"Read Marathi vs Hindi: Same Script, Different Language"
/blog/is-marathi-hard-to-learn/,/blog/where-marathi-is-spoken/,related,"Where Marathi Is Spoken, and When Knowing It Actually Helps"
/blog/is-marathi-hard-to-learn/,/blog/where-marathi-is-spoken/,related,"Read Where Marathi Is Spoken, and When Knowing It Actually Helps"
/blog/is-my-card-worth-grading/,/apps/category/video-utility/,body,Video & Utility Apps
/blog/is-my-card-worth-grading/,/apps/tcg-card-grading-scanner/,body,TCG Card Grading Scanner Value
/blog/is-my-card-worth-grading/,/blog/card-condition-grading-scales/,body,What the condition scales actually mean
/blog/is-my-card-worth-grading/,/blog/card-grading-costs-and-tiers/,body,what card grading costs and what the tiers buy you
/blog/is-my-card-worth-grading/,/blog/how-to-measure-card-centring/,body,how to measure card centring
/blog/is-my-card-worth-grading/,/blog/reverse-holo-vs-holo/,body,reverse holo versus holo
/blog/is-my-card-worth-grading/,/blog/bulk-scanning-a-card-collection/,related,Bulk Scanning a Card Stack Without Losing Track of Quantities
/blog/is-my-card-worth-grading/,/blog/bulk-scanning-a-card-collection/,related,Read Bulk Scanning a Card Stack Without Losing Track of Quantities
/blog/is-my-card-worth-grading/,/blog/card-condition-grading-scales/,related,"Card Condition: From Near Mint to Damaged, and Who Decides"
/blog/is-my-card-worth-grading/,/blog/card-condition-grading-scales/,related,"Read Card Condition: From Near Mint to Damaged, and Who Decides"
/blog/is-my-card-worth-grading/,/blog/card-grading-costs-and-tiers/,related,"What Card Grading Costs, and What the Tiers Buy You"
/blog/is-my-card-worth-grading/,/blog/card-grading-costs-and-tiers/,related,"Read What Card Grading Costs, and What the Tiers Buy You"
/blog/is-my-card-worth-grading/,/blog/how-to-measure-card-centring/,related,How to Measure Card Centring Before You Send Anything Off
/blog/is-my-card-worth-grading/,/blog/how-to-measure-card-centring/,related,Read How to Measure Card Centring Before You Send Anything Off
/blog/is-my-card-worth-grading/,/blog/reverse-holo-vs-holo/,related,Reverse Holo vs Holo: Which Printing Are You Holding?
/blog/is-my-card-worth-grading/,/blog/reverse-holo-vs-holo/,related,Read Reverse Holo vs Holo: Which Printing Are You Holding?
/blog/is-my-card-worth-grading/,/blog/why-card-price-estimates-disagree/,related,Why Two Apps Value the Same Card Differently
/blog/is-my-card-worth-grading/,/blog/why-card-price-estimates-disagree/,related,Read Why Two Apps Value the Same Card Differently
/blog/is-shanghainese-a-dialect-or-a-language/,/apps/learn-shanghainese/,body,Learn Shanghainese Wu Chinese
/blog/is-shanghainese-a-dialect-or-a-language/,/blog/category/language-learning/,body,language learning
/blog/is-shanghainese-a-dialect-or-a-language/,/blog/learn-shanghainese-beginners-guide/,body,learning Shanghainese for beginners
/blog/is-shanghainese-a-dialect-or-a-language/,/blog/shanghainese-vs-mandarin-differences/,body,Shanghainese vs Mandarin
/blog/is-shanghainese-a-dialect-or-a-language/,/blog/wu-chinese-and-where-shanghainese-sits/,body,Wu Chinese and where Shanghainese fits
